date,date_key,department_id,region_id,revenue,opex,capex,headcount,profit,budget,forecast,year,quarter,month,month_name,year_month,department_name,cost_center,region_name,profit_margin,revenue_variance,forecast_accuracy
2023-01-01,20230101,4,3,445863.47,345159.72,44590.45,26,56113.31,457120.11,437861.0,2023,Q1,1,January,2023-01,Operations,CC1004,Asia Pacific,12.59,-2.46,98.21
2023-01-01,20230101,4,4,363743.61,250408.89,40757.93,21,72576.79,364832.68,358816.59,2023,Q1,1,January,2023-01,Operations,CC1004,Latin America,19.95,-0.3,98.65
2023-01-01,20230101,5,1,319229.18,242961.01,10573.49,20,65694.69,308032.2,316268.96,2023,Q1,1,January,2023-01,Finance,CC1005,North America,20.58,3.64,99.07
2023-01-01,20230101,5,2,249547.16,170114.08,8024.53,16,71408.55,237935.05,248468.22,2023,Q1,1,January,2023-01,Finance,CC1005,Europe,28.62,4.88,99.57
2023-01-01,20230101,5,3,248222.18,158536.3,7868.16,15,81817.73,257805.7,252150.95,2023,Q1,1,January,2023-01,Finance,CC1005,Asia Pacific,32.96,-3.72,98.42
2023-01-01,20230101,5,4,171194.85,110591.66,4953.63,12,55649.56,174145.98,173427.68,2023,Q1,1,January,2023-01,Finance,CC1005,Latin America,32.51,-1.69,98.7
2023-01-01,20230101,6,1,246529.76,188563.24,4727.44,13,53239.08,252395.96,245153.87,2023,Q1,1,January,2023-01,HR,CC1006,North America,21.6,-2.32,99.44
2023-01-01,20230101,6,2,205334.76,134315.38,3418.79,13,67600.59,198275.38,209346.35,2023,Q1,1,January,2023-01,HR,CC1006,Europe,32.92,3.56,98.05
2023-01-01,20230101,6,3,200937.45,152464.03,4275.02,11,44198.4,208293.8,199245.07,2023,Q1,1,January,2023-01,HR,CC1006,Asia Pacific,22.0,-3.53,99.16
2023-01-01,20230101,6,4,135384.51,98001.87,2611.5,8,34771.14,133086.83,135732.35,2023,Q1,1,January,2023-01,HR,CC1006,Latin America,25.68,1.73,99.74
2023-01-01,20230101,7,1,518016.39,331688.83,48642.7,61,137684.85,534762.47,519180.7,2023,Q1,1,January,2023-01,Customer Support,CC1007,North America,26.58,-3.13,99.78
2023-01-01,20230101,7,2,423353.77,255383.96,38181.5,45,129788.3,439860.9,431684.74,2023,Q1,1,January,2023-01,Customer Support,CC1007,Europe,30.66,-3.75,98.03
2023-01-01,20230101,7,3,329821.94,211766.7,29186.48,42,88868.76,341878.99,324582.29,2023,Q1,1,January,2023-01,Customer Support,CC1007,Asia Pacific,26.94,-3.53,98.41
2023-01-01,20230101,7,4,242738.6,193178.74,20769.41,37,28790.46,238474.4,244452.18,2023,Q1,1,January,2023-01,Customer Support,CC1007,Latin America,11.86,1.79,99.29
2023-01-01,20230101,8,1,803286.51,578872.38,172387.37,37,52026.76,797588.19,796086.58,2023,Q1,1,January,2023-01,Product,CC1008,North America,6.48,0.71,99.1
2023-01-01,20230101,8,2,703453.93,453906.81,151515.78,29,98031.35,712270.33,710406.26,2023,Q1,1,January,2023-01,Product,CC1008,Europe,13.94,-1.24,99.01
2023-01-01,20230101,8,3,536458.34,328306.42,91454.29,28,116697.63,555204.68,526694.73,2023,Q1,1,January,2023-01,Product,CC1008,Asia Pacific,21.75,-3.38,98.18
2023-01-01,20230101,8,4,487710.82,325919.45,96704.41,23,65086.96,479515.89,487034.6,2023,Q1,1,January,2023-01,Product,CC1008,Latin America,13.35,1.71,99.86
2023-02-01,20230201,1,1,1113686.84,686387.19,150921.82,67,276377.83,1389063.82,1119539.27,2023,Q1,2,February,2023-02,Engineering,CC1001,North America,24.82,-19.82,99.47
2023-02-01,20230201,1,2,1062609.82,754058.79,138648.09,59,169902.95,939437.82,1069573.08,2023,Q1,2,February,2023-02,Engineering,CC1001,Europe,15.99,13.11,99.34
2023-02-01,20230201,1,3,1114454.05,679909.86,193272.03,57,241272.15,1046415.21,1117303.47,2023,Q1,2,February,2023-02,Engineering,CC1001,Asia Pacific,21.65,6.5,99.74
2023-02-01,20230201,1,4,760685.34,466968.61,95384.32,44,198332.4,799277.5,755846.12,2023,Q1,2,February,2023-02,Engineering,CC1001,Latin America,26.07,-4.83,99.36
2023-02-01,20230201,2,1,2200723.02,1499392.45,94335.38,46,606995.2,2004961.99,2182532.15,2023,Q1,2,February,2023-02,Sales,CC1002,North America,27.58,9.76,99.17
2023-02-01,20230201,2,2,1642358.06,1214633.09,95265.44,39,332459.52,1423599.05,1653943.98,2023,Q1,2,February,2023-02,Sales,CC1002,Europe,20.24,15.37,99.29
2023-02-01,20230201,2,3,1545965.33,1220052.54,70985.29,30,254927.5,1454143.73,1531863.31,2023,Q1,2,February,2023-02,Sales,CC1002,Asia Pacific,16.49,6.31,99.09
2023-02-01,20230201,2,4,1044372.59,764863.93,55011.52,26,224497.13,1092122.18,1024163.7,2023,Q1,2,February,2023-02,Sales,CC1002,Latin America,21.5,-4.37,98.06
2023-02-01,20230201,3,1,1045061.81,694658.94,111405.93,30,238996.94,1116609.82,1038487.57,2023,Q1,2,February,2023-02,Marketing,CC1003,North America,22.87,-6.41,99.37
2023-02-01,20230201,3,2,725611.08,449068.92,82183.24,27,194358.91,644026.26,729958.59,2023,Q1,2,February,2023-02,Marketing,CC1003,Europe,26.79,12.67,99.4
2023-02-01,20230201,3,3,646197.54,439676.32,70537.35,23,135983.86,605303.13,636329.29,2023,Q1,2,February,2023-02,Marketing,CC1003,Asia Pacific,21.04,6.76,98.47
2023-02-01,20230201,3,4,484901.64,360004.27,45708.69,16,79188.68,610296.03,475453.77,2023,Q1,2,February,2023-02,Marketing,CC1003,Latin America,16.33,-20.55,98.05
2023-02-01,20230201,4,1,659843.62,508231.45,93675.57,37,57936.6,621462.6,660225.31,2023,Q1,2,February,2023-02,Operations,CC1004,North America,8.78,6.18,99.94
2023-02-01,20230201,4,2,475669.45,337618.08,54340.0,31,83711.38,458396.81,473552.27,2023,Q1,2,February,2023-02,Operations,CC1004,Europe,17.6,3.77,99.55
2023-02-01,20230201,4,3,450875.27,279088.66,50099.5,25,121687.11,457120.11,445048.11,2023,Q1,2,February,2023-02,Operations,CC1004,Asia Pacific,26.99,-1.37,98.71
2023-02-01,20230201,4,4,435912.66,300265.67,52976.4,23,82670.59,364832.68,444553.65,2023,Q1,2,February,2023-02,Operations,CC1004,Latin America,18.96,19.48,98.02
2023-02-01,20230201,5,1,334069.76,254726.44,9328.33,21,70014.99,308032.2,332769.61,2023,Q1,2,February,2023-02,Finance,CC1005,North America,20.96,8.45,99.61
2023-02-01,20230201,5,2,285709.15,210407.17,7937.82,17,67364.16,237935.05,287222.22,2023,Q1,2,February,2023-02,Finance,CC1005,Europe,23.58,20.08,99.47
2023-02-01,20230201,5,3,217224.88,155467.52,7020.94,17,54736.42,257805.7,219427.3,2023,Q1,2,February,2023-02,Finance,CC1005,Asia Pacific,25.2,-15.74,98.99
2023-02-01,20230201,5,4,211425.82,147996.34,6926.94,13,56502.54,174145.98,208775.72,2023,Q1,2,February,2023-02,Finance,CC1005,Latin America,26.72,21.41,98.75
2023-02-01,20230201,6,1,209696.96,137751.67,4098.37,15,67846.92,252395.96,212632.38,2023,Q1,2,February,2023-02,HR,CC1006,North America,32.35,-16.92,98.6
2023-02-01,20230201,6,2,185172.09,115752.92,4390.03,11,65029.14,198275.38,185012.78,2023,Q1,2,February,2023-02,HR,CC1006,Europe,35.12,-6.61,99.91
2023-02-01,20230201,6,3,188070.98,133205.95,3138.58,10,51726.45,208293.8,185103.09,2023,Q1,2,February,2023-02,HR,CC1006,Asia Pacific,27.5,-9.71,98.42
2023-02-01,20230201,6,4,146278.45,103692.26,2613.99,8,39972.21,133086.83,148151.21,2023,Q1,2,February,2023-02,HR,CC1006,Latin America,27.33,9.91,98.72
2023-02-01,20230201,7,1,421724.75,295049.59,36292.76,57,90382.39,534762.47,418482.03,2023,Q1,2,February,2023-02,Customer Support,CC1007,North America,21.43,-21.14,99.23
2023-02-01,20230201,7,2,421367.37,328492.55,37888.33,50,54986.49,439860.9,425247.68,2023,Q1,2,February,2023-02,Customer Support,CC1007,Europe,13.05,-4.2,99.08
2023-02-01,20230201,7,3,351856.33,256219.35,27767.73,42,67869.24,341878.99,354695.64,2023,Q1,2,February,2023-02,Customer Support,CC1007,Asia Pacific,19.29,2.92,99.19
2023-02-01,20230201,7,4,290064.84,194843.61,27023.27,31,68197.97,238474.4,287927.33,2023,Q1,2,February,2023-02,Customer Support,CC1007,Latin America,23.51,21.63,99.26
2023-02-01,20230201,8,1,706615.8,532297.54,152748.15,36,21570.11,797588.19,711580.85,2023,Q1,2,February,2023-02,Product,CC1008,North America,3.05,-11.41,99.3
2023-02-01,20230201,8,2,657925.05,494266.69,129173.51,30,34484.84,712270.33,669365.84,2023,Q1,2,February,2023-02,Product,CC1008,Europe,5.24,-7.63,98.26
2023-02-01,20230201,8,3,565534.08,352943.86,116931.78,30,95658.44,555204.68,562770.64,2023,Q1,2,February,2023-02,Product,CC1008,Asia Pacific,16.91,1.86,99.51
2023-02-01,20230201,8,4,412927.79,275778.39,82781.51,20,54367.9,479515.89,415539.18,2023,Q1,2,February,2023-02,Product,CC1008,Latin America,13.17,-13.89,99.37
2023-03-01,20230301,1,1,1529245.63,1055711.5,216057.5,74,257476.63,1389063.82,1505704.19,2023,Q1,3,March,2023-03,Engineering,CC1001,North America,16.84,10.09,98.46
2023-03-01,20230301,1,2,1236292.13,844344.42,177082.11,65,214865.6,939437.82,1233425.59,2023,Q1,3,March,2023-03,Engineering,CC1001,Europe,17.38,31.6,99.77
2023-03-01,20230301,1,3,1042297.54,638187.59,175964.22,61,228145.74,1046415.21,1048499.85,2023,Q1,3,March,2023-03,Engineering,CC1001,Asia Pacific,21.89,-0.39,99.4
2023-03-01,20230301,1,4,882004.77,555915.67,131105.57,44,194983.53,799277.5,884888.45,2023,Q1,3,March,2023-03,Engineering,CC1001,Latin America,22.11,10.35,99.67
2023-03-01,20230301,2,1,1936840.04,1293067.11,82386.36,44,561386.57,2004961.99,1910705.16,2023,Q1,3,March,2023-03,Sales,CC1002,North America,28.98,-3.4,98.65
2023-03-01,20230301,2,2,1780139.1,1142433.08,73290.65,38,564415.36,1423599.05,1786919.98,2023,Q1,3,March,2023-03,Sales,CC1002,Europe,31.71,25.04,99.62
2023-03-01,20230301,2,3,1663892.77,1190342.77,78052.57,36,395497.43,1454143.73,1666573.56,2023,Q1,3,March,2023-03,Sales,CC1002,Asia Pacific,23.77,14.42,99.84
2023-03-01,20230301,2,4,1017294.38,725503.95,59166.22,25,232624.22,1092122.18,1009006.52,2023,Q1,3,March,2023-03,Sales,CC1002,Latin America,22.87,-6.85,99.19
2023-03-01,20230301,3,1,891183.31,561703.13,86721.81,30,242758.37,1116609.82,876233.37,2023,Q1,3,March,2023-03,Marketing,CC1003,North America,27.24,-20.19,98.32
2023-03-01,20230301,3,2,941263.57,706914.1,97387.79,26,136961.68,644026.26,925457.38,2023,Q1,3,March,2023-03,Marketing,CC1003,Europe,14.55,46.15,98.32
2023-03-01,20230301,3,3,743239.59,539605.78,84094.67,23,119539.13,605303.13,736611.95,2023,Q1,3,March,2023-03,Marketing,CC1003,Asia Pacific,16.08,22.79,99.11
2023-03-01,20230301,3,4,659113.55,411859.74,75801.58,19,171452.23,610296.03,650601.85,2023,Q1,3,March,2023-03,Marketing,CC1003,Latin America,26.01,8.0,98.71
2023-03-01,20230301,4,1,709600.83,431477.83,81930.72,37,196192.28,621462.6,711889.87,2023,Q1,3,March,2023-03,Operations,CC1004,North America,27.65,14.18,99.68
2023-03-01,20230301,4,2,626905.08,460430.52,74665.24,33,91809.32,458396.81,638202.74,2023,Q1,3,March,2023-03,Operations,CC1004,Europe,14.64,36.76,98.2
2023-03-01,20230301,4,3,427419.04,340441.08,42799.32,30,44178.63,457120.11,423663.47,2023,Q1,3,March,2023-03,Operations,CC1004,Asia Pacific,10.34,-6.5,99.12
2023-03-01,20230301,4,4,345256.88,237526.77,43816.52,21,63913.59,364832.68,339105.31,2023,Q1,3,March,2023-03,Operations,CC1004,Latin America,18.51,-5.37,98.22
2023-03-01,20230301,5,1,342565.43,267365.69,9796.89,21,65402.85,308032.2,341778.59,2023,Q1,3,March,2023-03,Finance,CC1005,North America,19.09,11.21,99.77
2023-03-01,20230301,5,2,239641.84,183109.74,8127.71,19,48404.39,237935.05,238233.74,2023,Q1,3,March,2023-03,Finance,CC1005,Europe,20.2,0.72,99.41
2023-03-01,20230301,5,3,271916.99,193315.96,9221.03,17,69380.0,257805.7,275010.37,2023,Q1,3,March,2023-03,Finance,CC1005,Asia Pacific,25.52,5.47,98.86
2023-03-01,20230301,5,4,199777.55,136413.75,7091.17,13,56272.63,174145.98,200617.33,2023,Q1,3,March,2023-03,Finance,CC1005,Latin America,28.17,14.72,99.58
2023-03-01,20230301,6,1,228560.18,165735.88,4702.14,14,58122.16,252395.96,224533.74,2023,Q1,3,March,2023-03,HR,CC1006,North America,25.43,-9.44,98.24
2023-03-01,20230301,6,2,214408.89,161393.82,4328.32,11,48686.76,198275.38,215837.04,2023,Q1,3,March,2023-03,HR,CC1006,Europe,22.71,8.14,99.33
2023-03-01,20230301,6,3,163540.07,112575.55,2830.38,10,48134.15,208293.8,161592.6,2023,Q1,3,March,2023-03,HR,CC1006,Asia Pacific,29.43,-21.49,98.81
2023-03-01,20230301,6,4,140583.74,85788.42,2696.73,8,52098.59,133086.83,140489.8,2023,Q1,3,March,2023-03,HR,CC1006,Latin America,37.06,5.63,99.93
2023-03-01,20230301,7,1,481414.19,369643.93,33049.3,60,78720.96,534762.47,472980.61,2023,Q1,3,March,2023-03,Customer Support,CC1007,North America,16.35,-9.98,98.25
2023-03-01,20230301,7,2,362305.96,258966.58,29749.88,54,73589.5,439860.9,363144.68,2023,Q1,3,March,2023-03,Customer Support,CC1007,Europe,20.31,-17.63,99.77
2023-03-01,20230301,7,3,425838.9,259650.57,28589.23,41,137599.1,341878.99,420478.04,2023,Q1,3,March,2023-03,Customer Support,CC1007,Asia Pacific,32.31,24.56,98.74
2023-03-01,20230301,7,4,294663.62,214843.5,19288.31,38,60531.82,238474.4,298696.57,2023,Q1,3,March,2023-03,Customer Support,CC1007,Latin America,20.54,23.56,98.63
2023-03-01,20230301,8,1,780858.88,480569.84,135550.05,34,164738.99,797588.19,769092.39,2023,Q1,3,March,2023-03,Product,CC1008,North America,21.1,-2.1,98.49
2023-03-01,20230301,8,2,696858.98,452379.58,131463.27,34,113016.12,712270.33,701996.62,2023,Q1,3,March,2023-03,Product,CC1008,Europe,16.22,-2.16,99.26
2023-03-01,20230301,8,3,707708.77,444802.97,134868.88,28,128036.92,555204.68,695727.49,2023,Q1,3,March,2023-03,Product,CC1008,Asia Pacific,18.09,27.47,98.31
2023-03-01,20230301,8,4,412944.4,303137.06,87273.97,21,22533.37,479515.89,412773.34,2023,Q1,3,March,2023-03,Product,CC1008,Latin America,5.46,-13.88,99.96
2023-04-01,20230401,1,1,1291179.84,780906.87,180923.08,71,329349.89,1389063.82,1270439.58,2023,Q2,4,April,2023-04,Engineering,CC1001,North America,25.51,-7.05,98.39
2023-04-01,20230401,1,2,1255252.37,903620.96,205509.14,61,146122.27,939437.82,1249887.28,2023,Q2,4,April,2023-04,Engineering,CC1001,Europe,11.64,33.62,99.57
2023-04-01,20230401,1,3,915172.51,566851.57,119651.39,60,228669.55,1046415.21,921671.91,2023,Q2,4,April,2023-04,Engineering,CC1001,Asia Pacific,24.99,-12.54,99.29
2023-04-01,20230401,1,4,783671.6,544665.85,137413.73,40,101592.03,799277.5,776794.12,2023,Q2,4,April,2023-04,Engineering,CC1001,Latin America,12.96,-1.95,99.12
2023-04-01,20230401,2,1,1897718.63,1435595.99,113579.02,43,348543.63,2004961.99,1926131.83,2023,Q2,4,April,2023-04,Sales,CC1002,North America,18.37,-5.35,98.5
2023-04-01,20230401,2,2,1820233.9,1173926.14,87346.93,37,558960.83,1423599.05,1855052.84,2023,Q2,4,April,2023-04,Sales,CC1002,Europe,30.71,27.86,98.09
2023-04-01,20230401,2,3,1347705.96,1024029.57,62916.11,35,260760.28,1454143.73,1343393.89,2023,Q2,4,April,2023-04,Sales,CC1002,Asia Pacific,19.35,-7.32,99.68
2023-04-01,20230401,2,4,1186437.69,909431.01,66539.35,28,210467.32,1092122.18,1165538.23,2023,Q2,4,April,2023-04,Sales,CC1002,Latin America,17.74,8.64,98.24
2023-04-01,20230401,3,1,1050835.18,659921.84,101545.09,30,289368.25,1116609.82,1046746.99,2023,Q2,4,April,2023-04,Marketing,CC1003,North America,27.54,-5.89,99.61
2023-04-01,20230401,3,2,832862.62,665711.48,71133.71,26,96017.44,644026.26,829397.95,2023,Q2,4,April,2023-04,Marketing,CC1003,Europe,11.53,29.32,99.58
2023-04-01,20230401,3,3,663148.57,418942.35,78232.25,24,165973.97,605303.13,673945.74,2023,Q2,4,April,2023-04,Marketing,CC1003,Asia Pacific,25.03,9.56,98.37
2023-04-01,20230401,3,4,665060.6,426744.83,62660.4,18,175655.37,610296.03,664629.71,2023,Q2,4,April,2023-04,Marketing,CC1003,Latin America,26.41,8.97,99.94
2023-04-01,20230401,4,1,646175.45,433947.04,80449.79,38,131778.62,621462.6,637425.14,2023,Q2,4,April,2023-04,Operations,CC1004,North America,20.39,3.98,98.65
2023-04-01,20230401,4,2,547314.26,388973.15,67524.23,29,90816.88,458396.81,552618.2,2023,Q2,4,April,2023-04,Operations,CC1004,Europe,16.59,19.4,99.03
2023-04-01,20230401,4,3,426031.11,285852.55,56853.94,28,83324.62,457120.11,421961.02,2023,Q2,4,April,2023-04,Operations,CC1004,Asia Pacific,19.56,-6.8,99.04
2023-04-01,20230401,4,4,408994.59,291808.72,54895.13,23,62290.74,364832.68,410795.93,2023,Q2,4,April,2023-04,Operations,CC1004,Latin America,15.23,12.1,99.56
2023-04-01,20230401,5,1,330021.8,206803.68,8955.47,22,114262.65,308032.2,331332.64,2023,Q2,4,April,2023-04,Finance,CC1005,North America,34.62,7.14,99.6
2023-04-01,20230401,5,2,277132.04,182252.26,6672.67,19,88207.12,237935.05,274755.65,2023,Q2,4,April,2023-04,Finance,CC1005,Europe,31.83,16.47,99.14
2023-04-01,20230401,5,3,265880.16,160801.47,8247.05,18,96831.64,257805.7,262417.44,2023,Q2,4,April,2023-04,Finance,CC1005,Asia Pacific,36.42,3.13,98.7
2023-04-01,20230401,5,4,191554.75,118435.32,6035.54,13,67083.9,174145.98,190844.97,2023,Q2,4,April,2023-04,Finance,CC1005,Latin America,35.02,10.0,99.63
2023-04-01,20230401,6,1,249990.34,194821.2,4392.42,13,50776.72,252395.96,253606.85,2023,Q2,4,April,2023-04,HR,CC1006,North America,20.31,-0.95,98.55
2023-04-01,20230401,6,2,211786.7,164797.95,4399.99,13,42588.77,198275.38,211190.93,2023,Q2,4,April,2023-04,HR,CC1006,Europe,20.11,6.81,99.72
2023-04-01,20230401,6,3,200262.53,156727.11,4120.8,10,39414.61,208293.8,198410.48,2023,Q2,4,April,2023-04,HR,CC1006,Asia Pacific,19.68,-3.86,99.08
2023-04-01,20230401,6,4,131798.67,85586.29,2431.86,8,43780.52,133086.83,132262.56,2023,Q2,4,April,2023-04,HR,CC1006,Latin America,33.22,-0.97,99.65
2023-04-01,20230401,7,1,485840.32,351303.44,32362.02,55,102174.87,534762.47,479462.78,2023,Q2,4,April,2023-04,Customer Support,CC1007,North America,21.03,-9.15,98.69
2023-04-01,20230401,7,2,416240.77,267559.12,30412.67,49,118268.97,439860.9,421433.22,2023,Q2,4,April,2023-04,Customer Support,CC1007,Europe,28.41,-5.37,98.75
2023-04-01,20230401,7,3,318256.1,232287.42,27180.36,48,58788.33,341878.99,323765.15,2023,Q2,4,April,2023-04,Customer Support,CC1007,Asia Pacific,18.47,-6.91,98.27
2023-04-01,20230401,7,4,248078.13,156476.95,22911.87,35,68689.31,238474.4,248719.07,2023,Q2,4,April,2023-04,Customer Support,CC1007,Latin America,27.69,4.03,99.74
2023-04-01,20230401,8,1,868486.66,639044.05,203694.19,41,25748.41,797588.19,876134.81,2023,Q2,4,April,2023-04,Product,CC1008,North America,2.96,8.89,99.12
2023-04-01,20230401,8,2,645947.87,501223.56,105895.19,30,38829.12,712270.33,656215.49,2023,Q2,4,April,2023-04,Product,CC1008,Europe,6.01,-9.31,98.41
2023-04-01,20230401,8,3,575572.32,370743.52,98451.66,30,106377.14,555204.68,575573.66,2023,Q2,4,April,2023-04,Product,CC1008,Asia Pacific,18.48,3.67,100.0
2023-04-01,20230401,8,4,508336.58,329307.19,112161.03,23,66868.37,479515.89,504526.05,2023,Q2,4,April,2023-04,Product,CC1008,Latin America,13.15,6.01,99.25
2023-05-01,20230501,1,1,1255667.75,806060.91,224254.3,79,225352.53,1389063.82,1277493.46,2023,Q2,5,May,2023-05,Engineering,CC1001,North America,17.95,-9.6,98.26
2023-05-01,20230501,1,2,1011780.04,765288.35,167906.43,66,78585.26,939437.82,1030625.01,2023,Q2,5,May,2023-05,Engineering,CC1001,Europe,7.77,7.7,98.14
2023-05-01,20230501,1,3,936778.69,586557.85,150168.0,60,200052.84,1046415.21,939591.29,2023,Q2,5,May,2023-05,Engineering,CC1001,Asia Pacific,21.36,-10.48,99.7
2023-05-01,20230501,1,4,686441.83,481121.03,95231.02,44,110089.77,799277.5,690429.19,2023,Q2,5,May,2023-05,Engineering,CC1001,Latin America,16.04,-14.12,99.42
2023-05-01,20230501,2,1,2077733.64,1343140.4,99952.51,43,634640.74,2004961.99,2052687.11,2023,Q2,5,May,2023-05,Sales,CC1002,North America,30.54,3.63,98.79
2023-05-01,20230501,2,2,1749914.07,1368171.26,82954.05,40,298788.76,1423599.05,1777702.38,2023,Q2,5,May,2023-05,Sales,CC1002,Europe,17.07,22.92,98.41
2023-05-01,20230501,2,3,1602241.86,1019927.37,94733.89,33,487580.6,1454143.73,1591938.85,2023,Q2,5,May,2023-05,Sales,CC1002,Asia Pacific,30.43,10.18,99.36
2023-05-01,20230501,2,4,980760.74,683820.45,41368.76,25,255571.53,1092122.18,973579.32,2023,Q2,5,May,2023-05,Sales,CC1002,Latin America,26.06,-10.2,99.27
2023-05-01,20230501,3,1,1057333.52,819536.81,97378.99,32,140417.72,1116609.82,1072442.01,2023,Q2,5,May,2023-05,Marketing,CC1003,North America,13.28,-5.31,98.57
2023-05-01,20230501,3,2,870424.36,547792.01,93668.9,27,228963.44,644026.26,876779.87,2023,Q2,5,May,2023-05,Marketing,CC1003,Europe,26.3,35.15,99.27
2023-05-01,20230501,3,3,689098.27,482448.63,72926.58,23,133723.06,605303.13,678622.68,2023,Q2,5,May,2023-05,Marketing,CC1003,Asia Pacific,19.41,13.84,98.48
2023-05-01,20230501,3,4,532654.17,405072.42,60965.85,16,66615.9,610296.03,542292.8,2023,Q2,5,May,2023-05,Marketing,CC1003,Latin America,12.51,-12.72,98.19
2023-05-01,20230501,4,1,611991.01,448260.62,80836.43,40,82893.97,621462.6,622902.81,2023,Q2,5,May,2023-05,Operations,CC1004,North America,13.54,-1.52,98.22
2023-05-01,20230501,4,2,507427.66,391582.58,51920.49,33,63924.59,458396.81,512339.11,2023,Q2,5,May,2023-05,Operations,CC1004,Europe,12.6,10.7,99.03
2023-05-01,20230501,4,3,509636.88,331499.91,70282.02,26,107854.95,457120.11,500537.52,2023,Q2,5,May,2023-05,Operations,CC1004,Asia Pacific,21.16,11.49,98.21
2023-05-01,20230501,4,4,400870.93,278643.43,54821.79,21,67405.71,364832.68,395551.83,2023,Q2,5,May,2023-05,Operations,CC1004,Latin America,16.81,9.88,98.67
2023-05-01,20230501,5,1,355116.84,252055.51,9329.04,24,93732.28,308032.2,355274.7,2023,Q2,5,May,2023-05,Finance,CC1005,North America,26.39,15.29,99.96
2023-05-01,20230501,5,2,277211.8,191880.37,9409.82,20,75921.61,237935.05,279533.6,2023,Q2,5,May,2023-05,Finance,CC1005,Europe,27.39,16.51,99.16
2023-05-01,20230501,5,3,213281.61,163751.39,6836.14,17,42694.09,257805.7,212112.68,2023,Q2,5,May,2023-05,Finance,CC1005,Asia Pacific,20.02,-17.27,99.45
2023-05-01,20230501,5,4,209569.57,156144.91,5312.82,13,48111.85,174145.98,212808.52,2023,Q2,5,May,2023-05,Finance,CC1005,Latin America,22.96,20.34,98.45
2023-05-01,20230501,6,1,209057.35,165632.65,4480.79,15,38943.91,252395.96,207138.7,2023,Q2,5,May,2023-05,HR,CC1006,North America,18.63,-17.17,99.08
2023-05-01,20230501,6,2,186406.93,146965.39,3427.31,13,36014.22,198275.38,185610.01,2023,Q2,5,May,2023-05,HR,CC1006,Europe,19.32,-5.99,99.57
2023-05-01,20230501,6,3,161803.88,97429.08,3293.37,12,61081.43,208293.8,160956.91,2023,Q2,5,May,2023-05,HR,CC1006,Asia Pacific,37.75,-22.32,99.48
2023-05-01,20230501,6,4,135074.09,90340.03,2723.68,8,42010.38,133086.83,137126.76,2023,Q2,5,May,2023-05,HR,CC1006,Latin America,31.1,1.49,98.48
2023-05-01,20230501,7,1,484641.35,340000.9,33162.99,67,111477.47,534762.47,479794.41,2023,Q2,5,May,2023-05,Customer Support,CC1007,North America,23.0,-9.37,99.0
2023-05-01,20230501,7,2,351594.12,257588.13,29200.5,50,64805.49,439860.9,350499.85,2023,Q2,5,May,2023-05,Customer Support,CC1007,Europe,18.43,-20.07,99.69
2023-05-01,20230501,7,3,393913.2,251766.68,35549.92,47,106596.6,341878.99,392636.44,2023,Q2,5,May,2023-05,Customer Support,CC1007,Asia Pacific,27.06,15.22,99.68
2023-05-01,20230501,7,4,278686.2,181516.53,24543.24,35,72626.43,238474.4,276689.18,2023,Q2,5,May,2023-05,Customer Support,CC1007,Latin America,26.06,16.86,99.28
2023-05-01,20230501,8,1,829636.44,663001.38,161630.59,41,5004.47,797588.19,824493.26,2023,Q2,5,May,2023-05,Product,CC1008,North America,0.6,4.02,99.38
2023-05-01,20230501,8,2,582234.11,373123.81,112659.75,30,96450.56,712270.33,570594.72,2023,Q2,5,May,2023-05,Product,CC1008,Europe,16.57,-18.26,98.0
2023-05-01,20230501,8,3,680097.88,522842.85,149202.17,26,8052.86,555204.68,669770.28,2023,Q2,5,May,2023-05,Product,CC1008,Asia Pacific,1.18,22.49,98.48
2023-05-01,20230501,8,4,409380.38,304908.9,95919.72,22,8551.76,479515.89,403143.73,2023,Q2,5,May,2023-05,Product,CC1008,Latin America,2.09,-14.63,98.48
2023-06-01,20230601,1,1,1243004.18,832522.41,177115.04,79,233366.73,1389063.82,1253878.88,2023,Q2,6,June,2023-06,Engineering,CC1001,North America,18.77,-10.51,99.13
2023-06-01,20230601,1,2,911442.87,553353.42,163749.66,61,194339.8,939437.82,895176.55,2023,Q2,6,June,2023-06,Engineering,CC1001,Europe,21.32,-2.98,98.22
2023-06-01,20230601,1,3,842386.86,511995.63,120889.8,61,209501.42,1046415.21,837037.52,2023,Q2,6,June,2023-06,Engineering,CC1001,Asia Pacific,24.87,-19.5,99.36
2023-06-01,20230601,1,4,710303.43,522156.38,106924.56,48,81222.49,799277.5,720703.28,2023,Q2,6,June,2023-06,Engineering,CC1001,Latin America,11.43,-11.13,98.54
2023-06-01,20230601,2,1,1584483.03,1197250.05,77979.81,50,309253.17,2004961.99,1583420.29,2023,Q2,6,June,2023-06,Sales,CC1002,North America,19.52,-20.97,99.93
2023-06-01,20230601,2,2,1774114.48,1332207.17,79785.65,38,362121.66,1423599.05,1809038.68,2023,Q2,6,June,2023-06,Sales,CC1002,Europe,20.41,24.62,98.03
2023-06-01,20230601,2,3,1542633.49,955620.38,83498.8,33,503514.31,1454143.73,1512211.67,2023,Q2,6,June,2023-06,Sales,CC1002,Asia Pacific,32.64,6.09,98.03
